"0","PlayersSelected","forInfo","Totals forselectedplayers","0","Merit","Form","Prob. ofAppear-ing","0","GW5","0","0","0","0","0","0","0","0","0","0","GW10","0","Rest OfSeason","PointsSo Far","OfficialChance","OfficialAvailability","SelectedBy %","TransfersIn GW","TransfersOut GW","News"
"✔Click to move selected players to the top","Player","forInfoClick  for player info popup","Team","PosPosition","CostPlayer's current price","MeritHow good the player is in terms of likelihood to score FPL points","FormOver/under-performance over the last 4 gameweeks compared to predicted points","Prob. ofAppear-ingProbability that the player will play at all in the next match","PtsGW5Predicted FPL points for gameweek 5, assuming player appears","ValGW5Predicted points for gameweek 5 per million pounds of the player's current cost","PtsGW6Predicted FPL points for gameweek 6, assuming player appears","PtsNext2Predicted total FPL points up to and including gameweek 6, assuming player appears in each match","PtsGW7Predicted FPL points for gameweek 7, assuming player appears","PtsNext3Predicted total FPL points up to and including gameweek 7, assuming player appears in each match","PtsGW8Predicted FPL points for gameweek 8, assuming player appears","PtsNext4Predicted total FPL points up to and including gameweek 8, assuming player appears in each match","PtsGW9Predicted FPL points for gameweek 9, assuming player appears","PtsNext5Predicted total FPL points up to and including gameweek 9, assuming player appears in each match","PtsGW10Predicted FPL points for gameweek 10, assuming player appears","PtsNext6Predicted total FPL points up to and including gameweek 10, assuming player appears in each match","ValNext6Predicted points over the next six gameweeks per million pounds of the player's current cost","PtsRest OfSeasonPredicted FPL points for the rest of the season","ValueRest OfSeasonPredicted points for the rest of the season per million pounds of the player's current cost","PointsSo Far","OfficialChancePlayer's official chance of playing the next match","OfficialAvailability","SelectedBy %Percentage of managers owning this player","TransfersIn GWNumber of transfers in since the last transfer deadline","TransfersOut GWNumber of transfers out since the last transfer deadline","News"
"","Kroupi.Jr","","BOU","MID","7.4","3.34","1","0.79","3.4","0.46","3.1","6.5","3.7","10.2","3.2","13.4","3.6","17","3.3","20.3","2.74","115","15.6","0","0","Injured","0.2","129","1620","Foot injury - Expected back 7 Nov"
"","Gonzalo","","FUL","FWD","6","3.24","-0.6","0.9","3.4","0.56","3.2","6.6","3.6","10.2","3.3","13.5","3.1","16.6","3.3","20","3.33","111","18.6","12","100","Available","3.6","33172","65041",""
"","Egan","","HUL","DEF","4.1","3.21","2.16","0.94","3.4","0.82","3.5","6.8","3.5","10.3","3.6","13.9","3.6","17.5","3.4","21","5.11","120","29.3","25","100","Available","7.0","102918","39019",""
"","Sarr","","CRY","MID","6.2","3.66","1","0.75","3.3","0.54","3.9","7.2","3.3","10.5","3.8","14.2","3.5","17.7","3.6","21.3","3.44","121","19.5","0","100","Available","0.6","770","11281",""
"","Xhaka","","SUN","MID","5.5","3.64","-0.02","0.94","3.3","0.61","3.7","7","3.4","10.5","3.7","14.2","3.6","17.7","3.6","21.3","3.88","122","22.1","19","100","Available","3.8","11954","50747",""
"","Khusanov","","MCI","DEF","5.4","2.89","0.21","0.68","3.3","0.62","2.7","6.1","3.2","9.3","2.8","12.1","3","15.1","2.9","18","3.33","101","18.7","9","100","Available","1.4","3078","16953",""
"","Kelleher","","BRE","GK","5","3.41","-0.59","0.94","3.3","0.67","3.2","6.6","3.3","9.9","3.4","13.2","3.5","16.8","3.2","20","4","114","22.8","14","100","Available","6.1","8155","55313",""
"","Davis","","IPS","DEF","4","3.35","4.74","0.89","3.3","0.83","4.2","7.6","3.3","10.9","4.3","15.2","3.9","19.1","4.2","23.3","5.83","132","33","23","100","Available","6.7","179086","30419",""
"","Horníček","","NEW","GK","5","3.12","-0.7","0.95","3.3","0.67","3.1","6.5","3.2","9.7","3","12.7","3.2","15.9","3.1","19","3.79","106","21.2","11","100","Available","1.5","19608","13018",""
"","Keane","","EVE","DEF","4.8","3.02","1","0.31","3.3","0.69","3.1","6.5","3.1","9.5","2.8","12.3","2.9","15.3","3.3","18.6","3.87","105","21.8","0","100","Available","0.8","1791","10740",""
"","Janelt","","BRE","MID","5","3.17","2.92","0.93","3.3","0.66","3.2","6.6","3.4","9.9","3.5","13.5","3.5","16.9","3.3","20.2","4.04","115","23","25","100","Available","2.5","40361","29332",""
"","Allan","","MCI","MID","6","3.04","1","0.29","3.3","0.55","2.8","6.1","3.5","9.6","2.9","12.4","3.2","15.6","2.9","18.5","3.08","104","17.3","0","100","Available","0.0","296","221",""
"","Khalaili","","CRY","DEF","5","3.48","0.8","0.89","3.3","0.66","3.7","7","3.2","10.2","3.6","13.8","3.4","17.2","3.5","20.7","4.13","117","23.3","13","100","Available","0.3","5268","5241",""
"","A.Becker","","LIV","GK","5.5","3.44","2.79","0.94","3.3","0.6","3.4","6.7","3.2","9.9","3.6","13.4","3.4","16.8","3.3","20.1","3.66","120","21.8","19","100","Available","3.9","18339","21323",""
"","Petrović","","BOU","GK","4.5","3.24","-1.75","0.93","3.3","0.73","3.1","6.4","3.8","10.3","3.2","13.4","3.6","17.1","3.1","20.2","4.49","114","25.2","7","100","Available","3.0","6190","23216",""
"","Leno","","FUL","GK","4.5","3.2","1.59","0.94","3.3","0.73","3.1","6.4","3.5","10","3.2","13.1","3.1","16.3","3.5","19.7","4.38","111","24.6","15","100","Available","3.1","32039","14981",""
"","Robinson","","FUL","DEF","4.5","3.08","0.16","0.93","3.3","0.72","3.1","6.4","3.6","10","3.2","13.2","3.1","16.3","3.5","19.8","4.41","112","24.9","10","100","Available","1.4","9674","9797",""
"","De Cuyper","","BHA","DEF","4.9","3.4","4.06","0.92","3.3","0.67","3","6.2","3.6","9.8","2.9","12.7","2.8","15.5","3.7","19.2","3.92","113","23","32","100","Available","24.4","368447","102040",""
"","Elvedi","","LEE","DEF","4.5","3","-0.26","0.79","3.3","0.72","2.9","6.1","3.3","9.4","3.1","12.5","3","15.5","3.4","18.9","4.2","108","24.1","7","100","Available","0.0","700","412",""
"","Schuster","","BRE","DEF","4.5","3.19","0.29","0.59","3.3","0.72","3.2","6.4","3.3","9.8","3.4","13.1","3.4","16.6","3.2","19.7","4.38","113","25","7","100","Available","0.1","290","885",""
"","Castagne","","FUL","DEF","4.5","2.99","1.57","0.93","3.3","0.72","3","6.3","3.5","9.8","3","12.8","2.9","15.7","3.3","19","4.22","105","23.4","19","100","Available","0.8","12091","6589",""
"","Burn","","NEW","DEF","4.9","2.91","1","0.35","3.2","0.66","2.9","6.2","3.1","9.3","2.8","12.1","3.1","15.2","2.8","18","3.68","100","20.3","0","0","Injured","0.8","169","10454","Ankle injury - Expected back 19 Sep"
"","Lacroix","","CHE","DEF","6","3.69","-2.21","0.92","3.2","0.54","3.4","6.7","3.3","9.9","3.5","13.5","3.4","16.8","3.2","20.1","3.35","113","18.8","10","100","Available","7.0","8177","107549",""
"","Kinsky","","TOT","GK","4.5","2.92","1.98","0.94","3.2","0.72","2.9","6.1","3.3","9.4","2.8","12.2","3.1","15.3","2.8","18","4.01","101","22.5","16","100","Available","18.2","82261","80806",""
"","Andersen","","FUL","DEF","5","3.26","-1.18","0.7","3.2","0.65","3.1","6.4","3.5","9.9","3.2","13.1","3.1","16.2","3.5","19.7","3.93","111","22.2","2","100","Available","0.1","1618","1796",""
"","Tonali","","TOT","MID","5.4","2.98","0.36","0.93","3.2","0.6","3","6.2","3.4","9.5","2.9","12.5","3.2","15.7","3","18.7","3.46","106","19.6","12","100","Available","2.0","3515","54979",""
"","Richards","","CRY","DEF","5","3.42","-1.98","0.94","3.2","0.64","3.5","6.8","3.3","10","3.7","13.7","3.5","17.2","3.5","20.7","4.14","119","23.7","6","100","Available","0.6","1671","8170",""
"","Tanaka","","LEE","MID","4.9","2.95","1.57","0.83","3.2","0.65","2.8","6","3.1","9.1","2.9","12","2.8","14.9","3.2","18","3.68","103","21","12","100","Available","0.3","8689","2945",""
"","Mainoo","","MUN","MID","5.5","3.13","2.25","0.93","3.2","0.58","3.5","6.6","3.2","9.8","3.4","13.2","3.1","16.3","3.4","19.7","3.58","111","20.2","18","100","Available","1.6","30997","11817",""
"","Tzolakis","","HUL","GK","4.6","3.29","2.39","0.96","3.2","0.69","3.6","6.7","3.4","10.1","3.6","13.7","3.6","17.3","3.3","20.6","4.47","117","25.4","28","100","Available","11.3","144119","49177",""
"","Affengruber","","FUL","DEF","4.5","3.01","2.18","0.53","3.2","0.71","3.2","6.3","3.5","9.9","3.2","13.1","3.1","16.2","3.4","19.6","4.36","111","24.6","8","100","Available","0.0","2032","444",""
"","Lammens","","MUN","GK","4.9","3.28","-1.39","0.94","3.2","0.65","3.5","6.7","3.1","9.8","3.4","13.2","3.2","16.4","3.5","19.9","4.06","113","23.1","7","100","Available","10.4","12754","104598",""
"","Maguire","","MUN","DEF","4.9","3.34","-1.52","0.92","3.2","0.65","3.6","6.8","3.1","9.9","3.4","13.4","3","16.4","3.6","20","4.08","113","23.1","8","100","Available","9.5","12685","125134",""
"","Thomas","","COV","DEF","4","3.31","0.01","0.88","3.2","0.79","3.5","6.6","3","9.7","3.3","13","3.4","16.4","3","19.4","4.85","106","26.5","15","100","Available","8.7","27317","64694",""
"","Jacquet","","LIV","DEF","5","3.39","2.45","0.88","3.2","0.63","3.3","6.4","3.1","9.5","3.4","12.9","3.2","16.1","3.1","19.3","3.85","113","22.7","18","100","Available","3.2","63990","16574",""
"","Verbruggen","","BHA","GK","4.5","3.28","1.46","0.94","3.1","0.7","3.2","6.3","3.4","9.7","3.1","12.8","3.1","15.9","3.5","19.4","4.31","112","24.8","17","100","Available","21.4","78447","114983",""
"","Schlager","","NFO","MID","5","2.85","0.51","0.87","3.1","0.63","3.1","6.3","2.9","9.2","3.2","12.4","3.1","15.5","3","18.5","3.7","106","21.3","11","100","Available","0.1","2624","1110",""
"","Barcola","","LIV","MID","8","3.68","-1.22","0.9","3.1","0.39","3.5","6.6","3.3","9.9","3.8","13.6","3.4","17","3.3","20.3","2.54","121","15.1","4","100","Available","1.9","22171","40388",""
"","Scherpen","","IPS","GK","4.5","3.23","-1.4","0.94","3.1","0.69","3.6","6.7","3.2","9.9","3.6","13.6","3.3","16.9","3.5","20.4","4.54","116","25.8","7","100","Available","0.6","2426","3652",""
"","Ndoye","","NFO","MID","5.5","2.48","0.72","0.89","3.1","0.57","2.7","5.8","2.7","8.5","2.8","11.3","2.8","14.1","2.8","16.9","3.07","98","17.8","14","100","Available","0.8","21476","10229",""
"","Vuskovic","","BHA","DEF","5","3.07","3.83","0.89","3.1","0.62","3","6.1","3.4","9.5","3","12.5","3","15.5","3.5","19","3.79","110","22","24","100","Available","3.1","25368","29617",""
"","Schär","","NEW","DEF","4.9","2.65","-0.21","0.18","3.1","0.63","2.7","5.8","3","8.8","2.6","11.4","3","14.4","2.6","16.9","3.45","94","19.1","1","100","Available","0.2","1020","2259",""
"","Bruno G.","","ARS","MID","6.7","3.57","0.88","0.93","3.1","0.46","3.6","6.7","3.2","9.9","3.6","13.5","3","16.5","3.8","20.3","3.03","114","17.1","8","100","Available","1.8","14802","8803",""
"","Fernandes","","TOT","MID","5.8","3.08","-1.57","0.94","3.1","0.53","2.8","5.9","3.2","9.1","2.8","11.9","3.1","15","2.8","17.8","3.06","100","17.3","6","100","Available","0.8","2249","12087",""
"","O.Dango","","BRE","MID","6.3","3.13","-2.11","0.94","3.1","0.49","2.7","5.8","3","8.8","3.1","11.9","3.2","15.1","2.6","17.7","2.81","100","15.8","6","100","Available","0.5","786","12310",""
"","Gomez","","BHA","MID","5","3.3","0.09","0.94","3.1","0.62","3.1","6.2","3.4","9.6","3","12.6","2.9","15.5","3.4","18.9","3.77","110","22","16","100","Available","4.2","11809","66061",""
"","Palacios","","IPS","MID","5","2.97","0.88","0.86","3.1","0.62","3.2","6.3","2.9","9.3","3.2","12.5","3.2","15.6","3.2","18.8","3.76","106","21.1","9","100","Available","0.1","3995","1173",""
"","Lecomte","","FUL","GK","4","2.88","1","0.07","3.1","0.77","2.9","6","3.2","9.2","2.9","12.1","2.9","14.9","3.1","18.1","4.52","101","25.3","0","100","Available","1.1","3144","3670",""
"","Buendía","","AVL","MID","5.9","3.02","-0.82","0.94","3.1","0.52","3.2","6.3","2.9","9.2","2.9","12.1","3.1","15.3","2.9","18.1","3.07","102","17.4","9","100","Available","0.9","5327","19609",""
"","Martinez","","CHE","GK","5","3.42","-1.01","0.94","3.1","0.61","3.4","6.5","3.2","9.7","3.5","13.2","3.5","16.7","3.2","20","3.99","114","22.7","7","100","Available","4.9","18562","48796",""
"","Roefs","","SUN","GK","4.9","3.3","-0.59","0.94","3.1","0.63","3.4","6.4","3","9.5","3.4","12.9","3.1","16","3.2","19.2","3.92","109","22.2","11","100","Available","2.6","2243","31309",""
"","O'Shea","","IPS","DEF","4","3.1","-1.06","0.94","3.1","0.77","3.5","6.6","3","9.6","3.6","13.2","3.2","16.4","3.5","19.8","4.96","113","28.2","8","100","Available","2.8","6121","17973",""
"","Trafford","","LEE","GK","5","2.9","0.57","0.94","3.1","0.61","2.9","6","3.2","9.1","3.1","12.3","3","15.3","3.2","18.6","3.71","106","21.2","18","100","Available","5.5","27677","28408",""
"","Gudmundsson","","LEE","DEF","4.5","2.82","1.01","0.78","3.1","0.68","2.5","5.6","3.1","8.7","2.8","11.4","2.7","14.1","3.3","17.4","3.86","100","22.2","8","100","Available","0.1","1355","464",""
"","Jair Cunha","","NFO","DEF","4.5","2.56","1.24","0.47","3.1","0.68","2.5","5.5","2.7","8.2","2.5","10.7","2.4","13.1","2.7","15.7","3.5","90","19.9","10","75","Doubtful","0.2","189","4218","Hamstring injury - 75% chance of playing"
"","Palestra","","CHE","DEF","5.3","3.38","1","0.18","3.1","0.58","3.5","6.5","3.2","9.7","3.7","13.4","3.5","16.9","3.2","20.1","3.79","114","21.6","0","50","Doubtful","0.7","224","18139","Thigh injury - 50% chance of playing"
"","Svoboda","","BHA","DEF","5","3.11","1","0.15","3","0.61","3","6.1","3.3","9.4","2.9","12.3","2.8","15.1","3.4","18.4","3.68","107","21.3","0","100","Available","0.1","599","880",""
"","Ballard","","SUN","DEF","4.9","3.53","-0.59","0.94","3","0.62","3.5","6.5","3","9.5","3.5","13.1","3.1","16.2","3.3","19.4","3.97","110","22.5","12","100","Available","2.7","5732","42755",""
"","Aït-Nouri","","MCI","DEF","5.3","2.53","1","0.19","3","0.57","2.3","5.4","3","8.4","2.4","10.7","2.7","13.5","2.4","15.9","3.01","89","16.9","0","100","Available","0.4","1217","5557",""
"","Timber","","CRY","MID","5","3.12","0.44","0.8","3","0.61","3.5","6.5","3.2","9.7","3.6","13.3","3.3","16.6","3.5","20.1","4.02","116","23.1","6","100","Available","0.0","1269","564",""
"","L.Miley","","NEW","MID","5.5","2.78","-1.43","0.93","3","0.55","2.9","5.9","3","8.9","2.8","11.7","3","14.7","2.8","17.5","3.18","98","17.8","8","100","Available","0.1","1039","1172",""
"","O.Richards","","NFO","DEF","4","2.63","1","0.08","3","0.76","2.6","5.6","2.7","8.3","2.6","10.9","2.5","13.4","2.7","16.1","4.02","92","23.1","0","100","Available","0.2","919","1459",""
"","Gomes","","AVL","MID","5.5","3.08","-0.2","0.57","3","0.55","3.2","6.2","2.9","9.2","3","12.1","3.2","15.3","2.9","18.2","3.31","104","18.9","-2","75","Doubtful","0.0","398","297","Calf injury - 75% chance of playing"
"","Tielemans","","MUN","MID","5.8","3.23","-0.9","0.94","3","0.52","3.3","6.4","2.9","9.3","3.3","12.6","2.9","15.5","3.3","18.8","3.25","106","18.3","10","100","Available","1.5","7507","22158",""
"","Damsgaard","","BRE","MID","5.4","3.08","0.43","0.94","3","0.56","2.8","5.8","2.9","8.8","3.1","11.8","3.1","14.9","2.7","17.7","3.27","100","18.5","13","100","Available","0.4","1263","6924",""
"","Bassey","","FUL","DEF","4.5","2.91","0.26","0.94","3","0.67","2.9","5.9","3.4","9.3","2.9","12.2","2.8","15.1","3.3","18.3","4.07","103","22.9","9","100","Available","0.7","3266","3386",""
"","F.Kadıoğlu","","BHA","DEF","4.4","3.13","0.18","0.88","3","0.69","2.9","5.9","3.4","9.3","2.8","12","2.7","14.8","3.5","18.2","4.14","107","24.2","8","100","Available","1.6","3806","15277",""
"","Enciso","","IPS","MID","5.5","3.02","-0.38","0.9","3","0.55","3.3","6.3","2.8","9.1","3.3","12.4","3.3","15.6","3.3","18.9","3.44","105","19.1","13","100","Available","0.8","7958","13338",""
"","Palacios","","FUL","MID","5.4","2.88","1.12","0.66","3","0.56","2.9","5.9","3.3","9.2","2.9","12.1","2.8","14.8","3","17.8","3.3","99","18.3","11","100","Available","0.2","1616","2090",""
"","Wharton","","CRY","MID","5.5","3.25","-1.12","0.94","3","0.55","3.2","6.3","3","9.2","3.2","12.5","3.1","15.6","3.1","18.7","3.4","106","19.3","10","100","Available","0.8","2551","10541",""
"","Neto","","CHE","MID","6.5","3.26","-0.41","0.91","3","0.46","3.4","6.4","3","9.4","3.4","12.8","3.3","16.1","3","19.1","2.94","108","16.6","12","100","Available","1.4","13444","19648",""
"","Maitland-Niles","","EVE","DEF","4.5","2.59","2.74","0.77","3","0.67","3","6","2.8","8.8","2.5","11.3","2.6","14","3.2","17.2","3.82","97","21.6","13","100","Available","0.9","44750","5377",""
"","Di Gregorio","","BOU","GK","4.5","2.98","1","0.08","3","0.67","2.9","5.9","3.4","9.3","2.9","12.2","3.2","15.5","3","18.4","4.09","103","23","0","100","Available","0.0","320","500",""
"","Calafiori","","ARS","DEF","5.8","3.62","2.76","0.92","3","0.52","3.9","6.9","2.9","9.8","3.8","13.6","2.6","16.3","4.1","20.3","3.51","111","19.1","28","100","Available","50.2","238330","70970",""
"","Travers","","EVE","GK","5","2.72","1","0.05","3","0.6","2.8","5.8","2.9","8.6","2.7","11.3","2.7","13.9","3.1","17","3.4","97","19.3","0","100","Available","0.0","508","415",""
"","Shaw","","MUN","DEF","4.4","3.16","-0.21","0.27","3","0.68","3.5","6.5","2.9","9.4","3.3","12.7","2.8","15.5","3.5","19","4.31","108","24.5","7","50","Doubtful","8.9","2126","281674","Unspecified injury - 50% chance of playing"
"","N.Jackson","","AVL","FWD","6.5","3.08","-2.14","0.72","3","0.46","3.1","6.1","2.8","9","2.9","11.9","3.1","15","2.8","17.8","2.74","98","15.1","4","100","Available","1.2","15477","31172",""
"","Okafor","","LEE","MID","5.8","2.83","2.23","0.94","3","0.51","2.4","5.4","3","8.4","2.7","11.1","2.6","13.7","3.1","16.7","2.89","97","16.8","15","100","Available","0.4","15494","4374",""
"","Dunk","","BHA","DEF","4.5","3.04","3.63","0.9","3","0.66","2.9","5.9","3.2","9.1","2.8","11.9","2.7","14.6","3.3","17.9","3.98","104","23.1","22","100","Available","1.5","25194","10080",""
"","Ahanor","","CRY","DEF","4.5","2.99","-0.05","0.51","3","0.66","3.3","6.3","3","9.2","3.4","12.6","3.1","15.7","3.2","18.9","4.2","108","23.9","3","100","Available","0.0","656","212",""
"","Mitchell","","CRY","DEF","4.5","3.28","1.72","0.94","3","0.66","3.5","6.5","2.9","9.4","3.5","12.8","3","15.9","3.2","19.1","4.24","108","24.1","17","100","Available","6.1","19622","62574",""
"","McGinn","","AVL","MID","5.4","2.95","0.64","0.92","3","0.55","3.2","6.1","2.8","9","2.9","11.9","3.2","15.1","2.8","17.9","3.32","102","18.9","11","100","Available","2.2","16274","20752",""
"","Maatsen","","AVL","DEF","4.5","3.02","-0.31","0.08","2.9","0.65","3.4","6.3","2.7","9","3","12","3.3","15.3","2.7","17.9","3.98","101","22.5","9","25","Doubtful","0.6","539","26051","Ankle injury - 25% chance of playing"
"","Marmoush","","TOT","FWD","7","2.75","-0.6","0.77","2.9","0.42","2.6","5.6","3.1","8.6","2.6","11.2","2.9","14.1","2.6","16.7","2.38","93","13.3","6","100","Available","2.2","28077","40649",""
"","Havertz","","ARS","FWD","7.6","3.11","0.89","0.93","2.9","0.39","3.3","6.2","3","9.2","3.3","12.5","2.9","15.3","3.5","18.8","2.48","107","14.1","17","100","Available","8.3","116745","90306",""
"","Walton","","IPS","GK","4.4","2.97","1","0.07","2.9","0.67","3.2","6.1","2.9","9","3.2","12.2","3","15.2","3.1","18.3","4.17","103","23.5","0","100","Available","0.4","707","1858",""
"","Gallagher","","TOT","MID","5.3","2.73","-0.16","0.62","2.9","0.55","2.7","5.6","3","8.7","2.7","11.3","2.9","14.2","2.7","16.9","3.19","95","17.9","3","100","Available","0.2","656","2267",""
"","Canvot","","CRY","DEF","4.9","3.07","-1.48","0.72","2.9","0.6","3.2","6.1","3","9.1","3.3","12.4","3.1","15.5","3.2","18.7","3.81","107","21.8","2","100","Available","0.2","240","3969",""
"","Bentancur","","TOT","MID","5.5","2.76","0.35","0.94","2.9","0.53","2.7","5.7","2.9","8.6","2.6","11.2","2.8","14","2.7","16.7","3.03","93","17","11","100","Available","0.2","1876","1397",""
"","Zetterer","","LEE","GK","4","2.73","1","0.07","2.9","0.72","2.8","5.7","2.9","8.7","2.9","11.6","2.9","14.4","2.9","17.4","4.34","98","24.6","0","100","Available","0.7","17125","4484",""
"","Steele","","BHA","GK","4","2.85","1","0.07","2.9","0.72","3","5.9","3","8.9","2.8","11.7","2.8","14.6","3.2","17.7","4.43","101","25.3","0","100","Available","4.3","17628","18420",""
"","King","","FUL","MID","5.5","2.64","3.13","0.94","2.9","0.52","2.7","5.6","3.1","8.7","2.7","11.4","2.6","14","2.9","16.9","3.08","94","17.1","22","100","Available","1.8","85544","22728",""
"","Dubravka","","TOT","GK","4","2.61","1","0.07","2.9","0.72","2.8","5.7","2.9","8.6","2.8","11.4","2.8","14.3","2.7","17","4.24","96","23.9","0","100","Available","17.5","51036","74164",""
"","McAtee","","NFO","MID","5.5","2.43","0.5","0.87","2.9","0.52","2.6","5.5","2.6","8.1","2.7","10.8","2.6","13.4","2.7","16.1","2.92","93","16.9","10","100","Available","0.1","3026","1428",""
"","Belloumi","","HUL","MID","5.1","2.85","5.36","0.94","2.9","0.57","3.1","6","2.9","8.8","3.1","11.9","3.2","15.2","2.7","17.8","3.5","100","19.7","27","100","Available","4.2","320308","29280",""
"","Robertson","","TOT","DEF","4.4","2.56","1.09","0.88","2.9","0.65","2.3","5.2","3","8.2","2.3","10.5","2.8","13.3","2.4","15.6","3.55","88","20.1","13","100","Available","2.6","17520","18934",""
"","Tzolis","","ARS","MID","6.4","3.25","0.14","0.88","2.9","0.45","3.4","6.3","2.9","9.2","3.4","12.5","2.8","15.3","3.6","18.9","2.95","106","16.5","14","100","Available","13.6","34296","247382",""
"","Mamardashvili","","LIV","GK","4.9","2.95","1","0.07","2.9","0.58","3","5.9","2.8","8.6","3.1","11.7","3","14.7","2.8","17.5","3.58","102","20.9","0","100","Available","0.1","399","1199",""
"","John","","NFO","GK","4.5","2.46","1","0.07","2.8","0.63","2.5","5.3","2.6","7.9","2.5","10.5","2.4","12.9","2.6","15.5","3.45","90","19.9","0","100","Available","0.1","176","306",""
"","O'Brien","","EVE","DEF","4.9","2.55","-0.7","0.56","2.8","0.58","2.6","5.4","2.5","7.9","2.2","10.1","2.3","12.3","2.8","15.1","3.09","84","17.2","1","100","Available","0.3","1101","2402",""
"","Rashford","","MUN","MID","7","2.97","-0.7","0.89","2.8","0.41","3.2","6","2.8","8.8","3.2","12","2.8","14.8","3.2","18.1","2.58","102","14.6","8","100","Available","1.6","16602","20056",""
"","Kayode","","BRE","DEF","4.6","2.82","-0.79","0.94","2.8","0.62","2.4","5.3","2.8","8.1","2.7","10.8","3","13.8","2.4","16.2","3.53","93","20.1","17","100","Available","7.7","16511","119784",""
"","Kluivert","","BOU","MID","6","2.73","1.55","0.93","2.8","0.47","2.6","5.5","3.1","8.6","2.7","11.2","3","14.3","2.8","17","2.84","97","16.1","15","100","Available","1.0","12406","9443",""
"","Darlow","","MUN","GK","4.5","2.89","1","0.07","2.8","0.63","3.2","6","2.8","8.8","3","11.8","2.8","14.6","3.2","17.8","3.95","101","22.5","0","100","Available","0.0","155","291",""
"","Pinnock","","COV","DEF","4.5","2.61","-0.45","0.57","2.8","0.63","2.8","5.6","2.9","8.5","2.7","11.2","2.8","14","2.8","16.8","3.74","93","20.7","6","100","Available","0.1","362","631",""
"","Caicedo","","CHE","MID","5.3","2.92","-0.45","0.27","2.8","0.53","3","5.8","2.9","8.7","3","11.8","2.9","14.7","2.9","17.6","3.33","100","18.9","1","50","Doubtful","1.1","538","28528","Calf injury - 50% chance of playing"
"","Igor Jesus","","NFO","FWD","5.8","2.4","0.71","0.94","2.8","0.49","2.4","5.2","2.3","7.6","2.5","10","2.5","12.5","2.5","15","2.58","86","14.8","11","100","Available","2.8","58077","27909",""
"","Ajer","","BRE","DEF","4.5","2.81","-0.58","0.86","2.8","0.63","2.7","5.6","2.8","8.4","2.9","11.3","2.9","14.2","2.7","16.9","3.77","97","21.5","14","100","Available","4.0","7990","57239",""
"","Rushworth","","COV","GK","4.5","2.94","-2.13","0.94","2.8","0.63","3.1","5.9","2.7","8.6","3","11.7","3.2","14.8","2.7","17.5","3.89","97","21.6","5","100","Available","0.8","825","10363",""
"","McBurnie","","HUL","FWD","5.5","2.72","0.41","0.94","2.8","0.51","3","5.8","2.8","8.6","3","11.6","3.2","14.9","2.6","17.5","3.18","99","17.9","12","100","Available","2.0","31450","24386",""
"","Phillips","","HUL","GK","4","2.69","1","0.06","2.8","0.7","2.9","5.7","2.8","8.5","3","11.5","2.9","14.4","2.8","17.2","4.3","97","24.3","0","100","Available","1.4","4555","5961",""
"","Johnson","","EVE","MID","5.9","2.31","-0.46","0.93","2.8","0.47","2.7","5.5","2.6","8","2.2","10.2","2.4","12.6","2.8","15.5","2.62","86","14.5","6","100","Available","0.1","1951","1249",""
"","J.Timber","","ARS","DEF","6.5","3.59","-1","0.91","2.8","0.43","3.7","6.5","2.8","9.3","3.7","13","2.5","15.5","3.9","19.4","2.98","106","16.3","1","100","Available","0.3","17928","3359",""
"","Tel","","TOT","MID","5.8","2.59","-0.99","0.94","2.8","0.48","2.5","5.2","2.9","8.1","2.4","10.6","2.7","13.3","2.4","15.7","2.71","88","15.2","8","100","Available","0.2","804","5169",""
"","Martinez","","MUN","DEF","5","2.79","-0.66","0.81","2.8","0.56","3.1","5.9","2.8","8.7","2.9","11.6","2.7","14.3","3.1","17.3","3.47","99","19.7","6","100","Available","1.3","9868","8598",""
"","Sávio","","TOT","MID","6.5","2.51","0.47","0.68","2.8","0.43","2.4","5.2","3","8.1","2.4","10.5","2.7","13.2","2.4","15.6","2.4","88","13.5","6","100","Available","0.7","10737","11382",""
"","Diop","","IPS","DEF","4","2.7","-0.63","0.81","2.8","0.7","3.1","5.9","2.6","8.6","3.1","11.7","2.9","14.5","3","17.5","4.37","98","24.6","8","100","Available","13.3","17382","95979",""
"","Sadiki","","SUN","MID","4.9","2.92","-0.92","0.94","2.8","0.57","3.1","5.9","2.8","8.7","3.2","11.9","3","14.9","3","17.9","3.65","102","20.8","8","100","Available","0.2","1059","3128",""
"","Penders","","CHE","GK","4.4","2.88","1","0.07","2.8","0.63","3","5.8","2.9","8.7","3.1","11.8","3.1","14.9","2.9","17.8","4.05","101","23","0","100","Available","0.1","622","552",""
"","Ellborg","","SUN","GK","4.5","2.67","1","0.07","2.8","0.61","2.9","5.7","2.8","8.5","3","11.4","2.8","14.2","2.8","17.1","3.79","97","21.5","0","100","Available","0.1","167","486",""
"","Cash","","AVL","DEF","4.4","2.84","0.49","0.93","2.8","0.63","3.2","6","2.6","8.6","2.8","11.4","3.2","14.6","2.5","17.1","3.89","98","22.2","7","100","Available","5.1","3732","103088",""
"","Grealish","","EVE","MID","6.5","2.43","-1.44","0.79","2.8","0.42","2.5","5.3","2.5","7.7","2.1","9.8","2.2","12.1","2.7","14.8","2.27","81","12.5","3","100","Available","0.4","8627","5375",""
"","Ayari","","BHA","MID","5.4","2.9","1.94","0.77","2.8","0.51","2.8","5.6","3.1","8.6","2.7","11.4","2.7","14","3.1","17.1","3.17","100","18.5","12","100","Available","0.4","3154","3731",""
