"0","PlayersSelected","forInfo","Totals forselectedplayers","0","Merit","Form","Prob. ofAppear-ing","0","GW4","0","0","0","0","0","0","0","0","0","0","GW9","0","Rest OfSeason","PointsSo Far","OfficialChance","OfficialAvailability","SelectedBy %","TransfersIn GW","TransfersOut GW","News"
"✔Click to move selected players to the top","Player","forInfoClick  for player info popup","Team","PosPosition","CostPlayer's current price","MeritHow good the player is in terms of likelihood to score FPL points","FormOver/under-performance over the last 4 gameweeks compared to predicted points","Prob. ofAppear-ingProbability that the player will play at all in the next match","PtsGW4Predicted FPL points for gameweek 4, assuming player appears","ValGW4Predicted points for gameweek 4 per million pounds of the player's current cost","PtsGW5Predicted FPL points for gameweek 5, assuming player appears","PtsNext2Predicted total FPL points up to and including gameweek 5, assuming player appears in each match","PtsGW6Predicted FPL points for gameweek 6, assuming player appears","PtsNext3Predicted total FPL points up to and including gameweek 6, assuming player appears in each match","PtsGW7Predicted FPL points for gameweek 7, assuming player appears","PtsNext4Predicted total FPL points up to and including gameweek 7, assuming player appears in each match","PtsGW8Predicted FPL points for gameweek 8, assuming player appears","PtsNext5Predicted total FPL points up to and including gameweek 8, assuming player appears in each match","PtsGW9Predicted FPL points for gameweek 9, assuming player appears","PtsNext6Predicted total FPL points up to and including gameweek 9, assuming player appears in each match","ValNext6Predicted points over the next six gameweeks per million pounds of the player's current cost","PtsRest OfSeasonPredicted FPL points for the rest of the season","ValueRest OfSeasonPredicted points for the rest of the season per million pounds of the player's current cost","PointsSo Far","OfficialChancePlayer's official chance of playing the next match","OfficialAvailability","SelectedBy %Percentage of managers owning this player","TransfersIn GWNumber of transfers in since the last transfer deadline","TransfersOut GWNumber of transfers out since the last transfer deadline","News"
"","Barcola","","LIV","MID","8","3.68","-1.2","0.89","3.8","0.47","3","6.8","3.4","10.2","3.1","13.3","3.6","16.9","3.2","20.1","2.52","119","14.9","1","100","Available","1.4","13648","3661",""
"","M.Sangaré","","BRE","MID","5.7","3.89","3.6","0.84","3.8","0.66","4","7.7","3.8","11.5","4","15.5","4.1","19.5","4.1","23.7","4.15","138","24.2","18","100","Available","15.4","27036","8764",""
"","Foden","","MCI","MID","7","3.94","1.62","0.91","3.8","0.54","4.6","8.4","3.8","12.1","5","17.1","3.9","21","4.4","25.4","3.63","147","21","10","100","Available","5.7","5951","12317",""
"","Cunha","","MUN","MID","7.9","3.82","1.22","0.92","3.7","0.47","3.6","7.3","4","11.3","3.5","14.9","4","18.9","3.5","22.4","2.84","132","16.7","11","100","Available","7.8","982","8243",""
"","Mukiele","","SUN","DEF","5.5","3.64","2.09","0.79","3.7","0.68","3.4","7.1","4","11.1","3.6","14.7","4.2","18.9","3.6","22.5","4.09","134","24.3","10","100","Available","2.4","548","1349",""
"","Dewsbury-Hall","","EVE","MID","6.5","3.87","1.53","0.94","3.7","0.57","4.4","8.1","4","12.1","3.9","16","3.4","19.3","3.6","22.9","3.53","134","20.6","13","100","Available","4.4","8749","4949",""
"","Martinez","","CHE","GK","5","3.3","-0.6","0.94","3.7","0.74","3","6.7","3.4","10.1","3.1","13.1","3.5","16.7","3.4","20.1","4.02","115","23","2","100","Available","4.5","8554","3038",""
"","Ndiaye","","MCI","MID","5.9","3.96","1.46","0.94","3.7","0.63","4.3","8","3.6","11.6","4.5","16.1","3.7","19.8","4.1","23.9","4.04","138","23.3","14","100","Available","11.4","4324","36561",""
"","Guéhi","","MCI","DEF","6","4.23","1.05","0.91","3.7","0.61","4.8","8.5","3.6","12","4.8","16.8","3.6","20.5","4.3","24.8","4.13","142","23.7","13","100","Available","18.7","4121","9703",""
"","A.Becker","","LIV","GK","5.5","3.41","0.65","0.92","3.7","0.67","3.3","7","3.4","10.4","3.2","13.6","3.7","17.2","3.5","20.7","3.76","125","22.7","10","100","Available","3.7","2636","2360",""
